"code","name","en","cityCode","provinceCode"
"360426","德安县","De an County","3604","36"
"360428","都昌县","Duchang County","3604","36"
"360429","湖口县","Hukou County","3604","36"
"360430","彭泽县","Pengze County","3604","36"
"360481","瑞昌市","ruichang city","3604","36"
"360482","共青城市","Gongqingcheng","3604","36"
"360483","庐山市","Mount Lu City","3604","36"
"360502","渝水区","yushui district","3605","36"
"360521","分宜县","Yi County","3605","36"
"360602","月湖区","Yuehu District","3606","36"
"360622","余江县","Yujiang County","3606","36"
"360681","贵溪市","Guixi","3606","36"
"360702","章贡区","zhanggong district","3607","36"
"360703","南康区","Nankang District","3607","36"
"360704","赣县区","Ganxian District","3607","36"
"360722","信丰县","Xinfeng County","3607","36"
"360723","大余县","Dayu County","3607","36"
"360724","上犹县","Shangu County","3607","36"
"360725","崇义县","Chong Yi County","3607","36"
"360726","安远县","Anyuan County","3607","36"
"360727","龙南县","Longnan County","3607","36"
"360728","定南县","Dun Nan County","3607","36"
"360729","全南县","Quan Nan County","3607","36"
"360730","宁都县","Ningdu County","3607","36"
"360731","于都县","Yudu County","3607","36"
"360732","兴国县","Xingguo County","3607","36"
"360733","会昌县","Huichang County","3607","36"
"360734","寻乌县","Xunwu County","3607","36"
"360735","石城县","Shicheng County","3607","36"
"360781","瑞金市","Ruijin City","3607","36"
"360802","吉州区","Jizhou District","3608","36"
"360803","青原区","Qingyuan District","3608","36"
"360821","吉安县","Ji'an County","3608","36"
"360822","吉水县","Jishui County","3608","36"
"360823","峡江县","Xiajiang County","3608","36"
"360824","新干县","Xin Qian County","3608","36"
"360825","永丰县","Yongfeng County","3608","36"
"360826","泰和县","Taihe County","3608","36"
"360827","遂川县","Suichuan County","3608","36"
"360828","万安县","Wan An county","3608","36"
"360829","安福县","Anfu county","3608","36"
"360830","永新县","Yongxin County","3608","36"
"360881","井冈山市","Jinggangshan City","3608","36"
"360902","袁州区","Yuanzhou District","3609","36"
"360921","奉新县","Fengxin County","3609","36"
"360922","万载县","Wanzai County","3609","36"
"360923","上高县","Shanggao County","3609","36"
"360924","宜丰县","Yifeng County","3609","36"
"360925","靖安县","Jing'an County","3609","36"
"360926","铜鼓县","Tonggu County","3609","36"
"360981","丰城市","Fengcheng","3609","36"
"360982","樟树市","zhangshu","3609","36"
"360983","高安市","Ko an City","3609","36"
"361002","临川区","Linchuan","3610","36"
"361003","东乡区","Dongxiang District","3610","36"
"361021","南城县","Nancheng County","3610","36"
"361022","黎川县","Lichuan County","3610","36"
"361023","南丰县","Nanfeng County","3610","36"
"361024","崇仁县","Chongren County","3610","36"
"361025","乐安县","Yue an County","3610","36"
"361026","宜黄县","Yihuang County","3610","36"
"361027","金溪县","Jinxi County","3610","36"
"361028","资溪县","Zixi County","3610","36"
"361030","广昌县","Guangchang County","3610","36"
"361102","信州区","Xinzhou District","3611","36"
"361103","广丰区","Guangfeng District","3611","36"
"361121","上饶县","Shangrao County","3611","36"
"361123","玉山县","Yushan County","3611","36"
"361124","铅山县","Yanshan County","3611","36"
"361125","横峰县","Hengfeng County","3611","36"
"361126","弋阳县","Yiyang County","3611","36"
"361127","余干县","Yugan County","3611","36"
"361128","鄱阳县","Poyang County","3611","36"
"361129","万年县","Wan year county","3611","36"
"361130","婺源县","Wuyuan County","3611","36"
"361181","德兴市","Dexing","3611","36"
"370102","历下区","Lower region","3701","37"
"370103","市中区","Shizhong District","3701","37"
"370104","槐荫区","huaiyin district","3701","37"
"370105","天桥区","tianqiao district","3701","37"
"370112","历城区","The calendar","3701","37"
"370113","长清区","Changqing District","3701","37"
"370114","章丘区","Zhangqiu District","3701","37"
"370124","平阴县","Pingyin County","3701","37"
"370125","济阳县","Jiyang County","3701","37"
"370126","商河县","Shanghe County","3701","37"
"370171","济南高新技术产业开发区","Ji'nan high tech Industrial Development Zone","3701","37"
"370202","市南区","Shinan District","3702","37"
"370203","市北区","shibei district","3702","37"
"370211","黄岛区","Huangdao District","3702","37"
"370212","崂山区","Laoshan District","3702","37"
"370213","李沧区","Licang District","3702","37"
"370214","城阳区","chengyang district","3702","37"
"370215","即墨区","Jimo District","3702","37"
"370271","青岛高新技术产业开发区","Qingdao high tech Industrial Development Zone","3702","37"
"370281","胶州市","jiaozhou city","3702","37"
"370283","平度市","Pingdu City","3702","37"
"370285","莱西市","Laixi City","3702","37"
"370302","淄川区","zichuan district","3703","37"
"370303","张店区","zhangdian district","3703","37"
"370304","博山区","Boshan District","3703","37"
"370305","临淄区","Linzi District","3703","37"
"370306","周村区","Zhoucun District","3703","37"
"370321","桓台县","Huantai County","3703","37"
"370322","高青县","Gaoqing County","3703","37"
"370323","沂源县","Yiyuan County","3703","37"
"370402","市中区","Shizhong District","3704","37"
"370403","薛城区","xuecheng district","3704","37"
"370404","峄城区","Yicheng District","3704","37"
"370405","台儿庄区","Taierzhuang District","3704","37"
"370406","山亭区","shanting district","3704","37"
"370481","滕州市","Tengzhou City","3704","37"
"370502","东营区","Dongying district","3705","37"
"370503","河口区","Hekou District","3705","37"
"370505","垦利区","Kenli District","3705","37"
"370522","利津县","Lijin County","3705","37"
"370523","广饶县","Guangrao County","3705","37"
"370571","东营经济技术开发区","Dongying economic and Technological Development Zone","3705","37"
"370572","东营港经济开发区","Dongying Port Economic Development Zone","3705","37"
"370602","芝罘区","Zhifu District","3706","37"
"370611","福山区","fushan district","3706","37"
"370612","牟平区","Muping District","3706","37"
"370613","莱山区","Laishan district","3706","37"
"370634","长岛县","Long Island County","3706","37"
"370671","烟台高新技术产业开发区","Yantai high tech Industrial Development Zone","3706","37"
"370672","烟台经济技术开发区","Yantai economic and Technological Development Zone","3706","37"
"370681","龙口市","Longkou City","3706","37"
"370682","莱阳市","Laiyang City","3706","37"
"370683","莱州市","Laizhou City","3706","37"
"370684","蓬莱市","Penglai City","3706","37"
"370685","招远市","Zhaoyuan City","3706","37"
"370686","栖霞市","Qixia City","3706","37"
"370687","海阳市","Haiyang","3706","37"
"370702","潍城区","Weicheng District","3707","37"
"370703","寒亭区","Hanting District","3707","37"
"370704","坊子区","fangzi district","3707","37"
"370705","奎文区","Kuiwen District","3707","37"
"370724","临朐县","Linqu County","3707","37"
"370725","昌乐县","Changle County","3707","37"
"370772","潍坊滨海经济技术开发区","Weifang Binhai Economic and Technological Development Zone","3707","37"
"370781","青州市","Qingzhou City","3707","37"
"370782","诸城市","Various cities","3707","37"
"370783","寿光市","Shouguang City","3707","37"
"370784","安丘市","Anqiu","3707","37"
"370785","高密市","Gaomi City","3707","37"
"370786","昌邑市","Changyi City","3707","37"
"370811","任城区","Rencheng District","3708","37"
"370812","兖州区","Yanzhou District","3708","37"
"370826","微山县","Weishan County","3708","37"
"370827","鱼台县","Yutai County","3708","37"
"370828","金乡县","Jinxiang County","3708","37"
"370829","嘉祥县","Jiaxiang County","3708","37"
"370830","汶上县","Wenshang County","3708","37"
"370831","泗水县","Surabaya County","3708","37"
"370832","梁山县","Liangshan County","3708","37"
"370871","济宁高新技术产业开发区","Jining high tech Industrial Development Zone","3708","37"
"370881","曲阜市","Qufu City","3708","37"
"370883","邹城市","Zoucheng","3708","37"
"370902","泰山区","Taishan District","3709","37"
"370911","岱岳区","Daiyue District","3709","37"
"370921","宁阳县","Ningyang County","3709","37"
"370923","东平县","Dongping County","3709","37"
"370982","新泰市","Xintai city","3709","37"
"370983","肥城市","Feicheng City","3709","37"
"371002","环翠区","huancui district","3710","37"
"371003","文登区","Wendeng District","3710","37"
"371071","威海火炬高技术产业开发区","Weihai torch high tech Industrial Development Zone","3710","37"
"371072","威海经济技术开发区","Weihai economic and Technological Development Zone","3710","37"
"371073","威海临港经济技术开发区","Weihai Lingang Economic and Technological Development Zone","3710","37"
"371082","荣成市","Rongcheng City","3710","37"
"371083","乳山市","Rushan City","3710","37"
"371102","东港区","Donggang District","3711","37"
"371103","岚山区","lanshan district","3711","37"
"371121","五莲县","Wulian County","3711","37"
"371122","莒县","Juxian","3711","37"
"371171","日照经济技术开发区","Rizhao Economic and Technological Development Zone","3711","37"
"371172","日照国际海洋城","Rizhao International Ocean City","3711","37"
"371202","莱城区","Laicheng District","3712","37"
"371203","钢城区","Steel city","3712","37"
"371302","兰山区","lanshan district","3713","37"
"371311","罗庄区","Luozhuang District","3713","37"
"371312","河东区","Hedong District","3713","37"
"371321","沂南县","Yinan County","3713","37"
"371322","郯城县","Tancheng County","3713","37"
"371323","沂水县","Yishui County","3713","37"
"371324","兰陵县","Lan Ling County","3713","37"
"371325","费县","Feixian County","3713","37"
"371326","平邑县","Pingyi County","3713","37"
"371327","莒南县","Junan County","3713","37"
"371328","蒙阴县","Mengyin County","3713","37"
"371329","临沭县","Linshu County","3713","37"
"371371","临沂高新技术产业开发区","Linyi high tech Industrial Development Zone","3713","37"
"371372","临沂经济技术开发区","Linyi economic and Technological Development Zone","3713","37"
"371373","临沂临港经济开发区","Linyi Lingang Economic Development Zone","3713","37"
"371402","德城区","De City","3714","37"
"371403","陵城区","Mausoleum","3714","37"
"371422","宁津县","Ningjin County","3714","37"
"371423","庆云县","Qingyun County","3714","37"
"371424","临邑县","Linyi County","3714","37"
"371425","齐河县","Qihe County","3714","37"
"371426","平原县","Plain county","3714","37"
"371427","夏津县","Xiajin County","3714","37"
"371428","武城县","Wucheng County","3714","37"
"371471","德州经济技术开发区","Dezhou economic and Technological Development Zone","3714","37"
"371472","德州运河经济开发区","Dezhou Canal Economic Development Zone","3714","37"
"371481","乐陵市","Leling City","3714","37"
"371482","禹城市","yucheng city","3714","37"
"371502","东昌府区","Dongchangfu District","3715","37"
"371521","阳谷县","Yanggu County","3715","37"
"371522","莘县","Shenxian","3715","37"
"371523","茌平县","Chiping County","3715","37"
"371524","东阿县","Dong'e County","3715","37"
"371525","冠县","Guanxian","3715","37"
"371526","高唐县","Gaotang County","3715","37"
"371581","临清市","Linqing City","3715","37"
"371602","滨城区","bincheng district","3716","37"
"371603","沾化区","Zhanhua District","3716","37"
"371621","惠民县","Huimin County","3716","37"
"371622","阳信县","Yangxin County","3716","37"
"371623","无棣县","Wudi County","3716","37"
"371625","博兴县","Boxing County","3716","37"
"371626","邹平县","Zouping County","3716","37"
"371702","牡丹区","Mudan District","3717","37"
"371703","定陶区","Dingtao District","3717","37"
"371721","曹县","Caoxian","3717","37"
"371722","单县","Shanxian County","3717","37"
"371723","成武县","Chengwu County","3717","37"
"371724","巨野县","Juye County","3717","37"
"371725","郓城县","Yuncheng County","3717","37"
"371726","鄄城县","Juancheng County","3717","37"
"371728","东明县","Dongming County","3717","37"
"371771","菏泽经济技术开发区","Heze economic and Technological Development Zone","3717","37"
"371772","菏泽高新技术开发区","Heze high tech Development Zone","3717","37"
"410102","中原区","Zhongyuan District","4101","41"
"410103","二七区","erqi district","4101","41"
"410104","管城回族区","Guancheng Hui District","4101","41"
"410105","金水区","jinshui district","4101","41"
"410106","上街区","Upper Street area","4101","41"
"410108","惠济区","Huiji District","4101","41"
"410122","中牟县","Zhongmu County","4101","41"
"410171","郑州经济技术开发区","Zhengzhou economic and Technological Development Zone","4101","41"
"410172","郑州高新技术产业开发区","Zhengzhou high tech Industrial Development Zone","4101","41"
"410173","郑州航空港经济综合实验区","Zhengzhou airport comprehensive economic experimentation area","4101","41"
"410181","巩义市","Gongyi","4101","41"
"410182","荥阳市","xingyang","4101","41"
"410183","新密市","Xinmi","4101","41"
"410184","新郑市","Xinzheng City","4101","41"
"410185","登封市","Dengfeng","4101","41"
"410202","龙亭区","Longting","4102","41"
"410203","顺河回族区","shunhe hui district","4102","41"
"410204","鼓楼区","gulou district","4102","41"
"410205","禹王台区","Yuwangtai","4102","41"
"410212","祥符区","Auspicious symbol area","4102","41"
"410221","杞县","Qixian County","4102","41"
"410222","通许县","Tongxu County","4102","41"
"410223","尉氏县","Weishi County","4102","41"
"410225","兰考县","Lankao County","4102","41"
"410302","老城区","Old city","4103","41"
"410303","西工区","Xigong District","4103","41"
"410304","瀍河回族区","The Hui River area","4103","41"
"410305","涧西区","Jianxi District","4103","41"
"410306","吉利区","Jili District","4103","41"
"410311","洛龙区","Luolong District","4103","41"
"410322","孟津县","Mengjin County","4103","41"
"410323","新安县","Xin'an County","4103","41"
"410324","栾川县","Luanchuan County","4103","41"
"410325","嵩县","Songxian","4103","41"
"410326","汝阳县","Ruyang County","4103","41"
"410327","宜阳县","Yiyang County","4103","41"
"410328","洛宁县","Luoning County","4103","41"
"410329","伊川县","Yichuan County","4103","41"
"410371","洛阳高新技术产业开发区","Luoyang high tech Industrial Development Zone","4103","41"
"410381","偃师市","Yanshi","4103","41"
"410402","新华区","Xinhua District","4104","41"
"410403","卫东区","Weidong District","4104","41"
"410404","石龙区","Shilong District","4104","41"
"410411","湛河区","Zhanhe District","4104","41"
"410421","宝丰县","Baofeng County","4104","41"
"410422","叶县","Yexian County","4104","41"
"410423","鲁山县","Lushan Mountain County","4104","41"
"410425","郏县","Jiaxian","4104","41"
"410471","平顶山高新技术产业开发区","Pingdingshan high tech Industrial Development Zone","4104","41"
"410472","平顶山市新城区","New urban district of Pingdingshan","4104","41"
"410481","舞钢市","Wugang City","4104","41"
"410482","汝州市","Ruzhou","4104","41"
"410502","文峰区","Wenfeng District","4105","41"
"410503","北关区","Beiguan District","4105","41"
"410505","殷都区","Yindu District","4105","41"
"410506","龙安区","Long'an District","4105","41"
"410522","安阳县","Anyang County","4105","41"
"410523","汤阴县","Tangyin County","4105","41"
"410526","滑县","Huaxian","4105","41"
"410527","内黄县","Nehuang County","4105","41"
"410571","安阳高新技术产业开发区","Anyang high tech Industrial Development Zone","4105","41"
"410581","林州市","Linzhou City","4105","41"
"410602","鹤山区","Heshan District","4106","41"
"410603","山城区","Shancheng District","4106","41"
"410611","淇滨区","Qibin District","4106","41"
"410621","浚县","Xunxian County","4106","41"
"410622","淇县","Qixian County","4106","41"
"410671","鹤壁经济技术开发区","Hebi economic and Technological Development Zone","4106","41"
"410702","红旗区","Hongqi District","4107","41"
"410703","卫滨区","Weibin District","4107","41"
"410704","凤泉区","Fengquan District","4107","41"
"410711","牧野区","Muye","4107","41"
"410721","新乡县","Xinxiang County","4107","41"
"410724","获嘉县","Huojia County","4107","41"
"410725","原阳县","Yuanyang County","4107","41"
"410726","延津县","Yanjin County","4107","41"
"410727","封丘县","Fengqiu County","4107","41"
"410728","长垣县","Changyuan County","4107","41"
"410771","新乡高新技术产业开发区","Xinxiang high tech Industrial Development Zone","4107","41"
"410772","新乡经济技术开发区","Xinxiang economic and Technological Development Zone","4107","41"
"410773","新乡市平原城乡一体化示范区","Xinxiang plain urban and rural integration demonstration area","4107","41"
"410781","卫辉市","weihui city","4107","41"
"410782","辉县市","huixian","4107","41"
"410802","解放区","liberated area","4108","41"
"410803","中站区","Zhongzhan District","4108","41"
"410804","马村区","Macun District","4108","41"
"410811","山阳区","Shanyang District","4108","41"
"410821","修武县","Xiu Wu County","4108","41"
"410822","博爱县","Bo love County","4108","41"
"410823","武陟县","Wuzhi County","4108","41"
"410825","温县","Wenxian County","4108","41"
"410871","焦作城乡一体化示范区","Jiaozuo urban rural integration demonstration area","4108","41"
"410882","沁阳市","Qinyang City","4108","41"
"410883","孟州市","Mengzhou","4108","41"
"410902","华龙区","Hualong District","4109","41"
"410922","清丰县","Qingfeng County","4109","41"
"410923","南乐县","Nanye County","4109","41"
"410926","范县","Fan County","4109","41"
"410927","台前县","Taiqian","4109","41"
"410928","濮阳县","Puyang County","4109","41"
"410971","河南濮阳工业园区","Puyang Industrial Park, Henan","4109","41"
"410972","濮阳经济技术开发区","Puyang economic and Technological Development Zone","4109","41"
"411002","魏都区","Weidu District","4110","41"
"411003","建安区","Kien An","4110","41"
"411024","鄢陵县","Yanling County","4110","41"
"411025","襄城县","Xiangcheng County","4110","41"
"411071","许昌经济技术开发区","Xuchang economic and Technological Development Zone","4110","41"
"411081","禹州市","Yuzhou City","4110","41"
"411082","长葛市","Changge City","4110","41"
"411102","源汇区","yuanhui district","4111","41"
"411103","郾城区","Yancheng District","4111","41"
"411104","召陵区","Shaoling","4111","41"
"411121","舞阳县","Wuyang County","4111","41"
"411122","临颍县","Linying County","4111","41"
"411171","漯河经济技术开发区","Luohe economic and Technological Development Zone","4111","41"
"411202","湖滨区","Lakeside Area","4112","41"
"411203","陕州区","Shanxi Prefecture","4112","41"
"411221","渑池县","Mianchi County","4112","41"
"411224","卢氏县","Lushi County","4112","41"
"411271","河南三门峡经济开发区","Henan Sanmenxia Economic Development Zone","4112","41"
"411281","义马市","Yima City","4112","41"
"411282","灵宝市","Lingbao City","4112","41"
"411302","宛城区","wancheng district","4113","41"
"411303","卧龙区","Wolong District","4113","41"
"411321","南召县","Nanzhao County","4113","41"
"411322","方城县","Fangcheng County","4113","41"
"411323","西峡县","Xixia County","4113","41"
"411324","镇平县","Zhenping county","4113","41"
"411325","内乡县","Neixiang County","4113","41"
"411326","淅川县","Xichuan County","4113","41"
"411327","社旗县","Social flag County","4113","41"
"411328","唐河县","Tanghe County","4113","41"
"411329","新野县","Xinye County","4113","41"
"411330","桐柏县","Tongbai County","4113","41"
"411371","南阳高新技术产业开发区","Nanyang high tech Industrial Development Zone","4113","41"
"411372","南阳市城乡一体化示范区","Nanyang urban and rural integration demonstration area","4113","41"
"411381","邓州市","Dengzhou","4113","41"
"411402","梁园区","Beam Park","4114","41"
"411403","睢阳区","Suiyang District","4114","41"
"411421","民权县","Minquan County","4114","41"
"411422","睢县","Suixian","4114","41"
"411423","宁陵县","Ning Ling County","4114","41"
"411424","柘城县","Zhecheng County","4114","41"
"411425","虞城县","Yucheng County","4114","41"
"411426","夏邑县","Xiayi County","4114","41"
"411471","豫东综合物流产业聚集区","East Henan comprehensive logistics industry gathering area","4114","41"
"411472","河南商丘经济开发区","Henan Shangqiu Economic Development Zone","4114","41"
"411481","永城市","Yongcheng","4114","41"
"411502","浉河区","The Shihe River District","4115","41"
"411503","平桥区","Pingqiao District","4115","41"
"411521","罗山县","Luoshan County","4115","41"
"411522","光山县","Guangshan County","4115","41"
"411523","新县","Xinxian County","4115","41"
"411524","商城县","Shangcheng County","4115","41"
"411525","固始县","Gushi County","4115","41"
"411526","潢川县","Huangchuan County","4115","41"
"411527","淮滨县","Huaibin County","4115","41"
"411528","息县","Xixian County","4115","41"
"411571","信阳高新技术产业开发区","Xinyang high tech Industrial Development Zone","4115","41"
"411602","川汇区","Chuanhui District","4116","41"
"411621","扶沟县","Fugou County","4116","41"
"411622","西华县","Xihua County","4116","41"
"411623","商水县","Shangshui County","4116","41"
"411624","沈丘县","Shenqiu County","4116","41"
"411625","郸城县","Dancheng County","4116","41"
"411626","淮阳县","Huaiyang County","4116","41"
"411627","太康县","Taikang County","4116","41"
"411628","鹿邑县","Luyi County","4116","41"
"411671","河南周口经济开发区","Henan Zhoukou Economic Development Zone","4116","41"
"411681","项城市","Xiangcheng city","4116","41"
"411702","驿城区","Yicheng District","4117","41"
"411721","西平县","Xiping County","4117","41"
"411722","上蔡县","Shangcai County","4117","41"
"411723","平舆县","Pingyu County","4117","41"
"411724","正阳县","Zhengyang County","4117","41"
"411725","确山县","Queshan County","4117","41"
"411726","泌阳县","Biyang County","4117","41"
"411727","汝南县","Ru'nan County","4117","41"
"411728","遂平县","Suiping County","4117","41"
"411729","新蔡县","Xincai County","4117","41"
"411771","河南驻马店经济开发区","Henan Zhumadian Economic Development Zone","4117","41"
"419001","济源市","Jiyuan City","4190","41"
"420102","江岸区","Riverside area","4201","42"
"420103","江汉区","Jianghan District","4201","42"
"420104","硚口区","Mouth area","4201","42"
"420105","汉阳区","Hanyang District","4201","42"
"420106","武昌区","Wuchang District","4201","42"
"420107","青山区","Qingshan District","4201","42"
"420111","洪山区","Hongshan District","4201","42"
"420112","东西湖区","Dongxihu District","4201","42"
"420113","汉南区","hannan district","4201","42"
"420114","蔡甸区","Caidian District","4201","42"
"420115","江夏区","jiangxia district","4201","42"
"420116","黄陂区","Huangpi District","4201","42"
"420117","新洲区","xinzhou district","4201","42"
"420202","黄石港区","Huangshigang District","4202","42"
"420203","西塞山区","Xisaishan District","4202","42"
"420204","下陆区","Xialu District","4202","42"
"420205","铁山区","Tieshan District","4202","42"
"420222","阳新县","Yangxin County","4202","42"
"420281","大冶市","Daye","4202","42"
"420302","茅箭区","maojian district","4203","42"
"420303","张湾区","Zhangwan District","4203","42"
"420304","郧阳区","Yunyang District","4203","42"
"420322","郧西县","Yunxi County","4203","42"
"420323","竹山县","Zhushan County","4203","42"
"420324","竹溪县","Zhuxi County","4203","42"
"420325","房县","Fangxian","4203","42"
"420381","丹江口市","Danjiangkou City","4203","42"
"420502","西陵区","Xiling District","4205","42"
"420503","伍家岗区","Wujiagang District","4205","42"
"420504","点军区","Dianjun District","4205","42"
"420505","猇亭区","Xiaoting District","4205","42"
"420506","夷陵区","yiling district","4205","42"
"420525","远安县","Yuan an County","4205","42"
"420526","兴山县","Xingshan County","4205","42"
"420527","秭归县","Zigui County","4205","42"
"420528","长阳土家族自治县","changyang tujia autonomous county","4205","42"
"420529","五峰土家族自治县","Wufeng Tujia Autonomous County","4205","42"
"420581","宜都市","Yidu City","4205","42"
"420582","当阳市","Dangyang City","4205","42"
"420583","枝江市","Zhijiang","4205","42"
"420602","襄城区","Xiangcheng District","4206","42"
"420606","樊城区","Fancheng District","4206","42"
"420607","襄州区","Xiangzhou District","4206","42"
"420624","南漳县","Nanzhang County","4206","42"
"420625","谷城县","Gucheng County","4206","42"
"420626","保康县","Baokang County","4206","42"
"420682","老河口市","laohekou","4206","42"
"420683","枣阳市","Zaoyang City","4206","42"
"420684","宜城市","Yicheng City","4206","42"
"420702","梁子湖区","Liangzihu District","4207","42"
"420703","华容区","Huarong District","4207","42"
"420704","鄂城区","Echeng District","4207","42"
"420802","东宝区","Dongbao District","4208","42"
"420804","掇刀区","Duodao","4208","42"
"420821","京山县","Jingshan County","4208","42"
"420822","沙洋县","shayang county","4208","42"
"420881","钟祥市","Zhongxiang","4208","42"
"420902","孝南区","xiaonan district","4209","42"
"420921","孝昌县","Xiaochang County","4209","42"
"420922","大悟县","Dawu County","4209","42"
"420923","云梦县","Yunmeng County","4209","42"
"420981","应城市","City","4209","42"
"420982","安陆市","anlu city","4209","42"
"420984","汉川市","Hanchuan City","4209","42"
"421002","沙市区","Sha City","4210","42"
"421003","荆州区","Jingzhou District","4210","42"
"421022","公安县","Gongan County","4210","42"
"421023","监利县","Jianli County","4210","42"
"421024","江陵县","Jiangling County","4210","42"
"421071","荆州经济技术开发区","Jingzhou economic and Technological Development Zone","4210","42"
"421081","石首市","Shishou City","4210","42"
"421083","洪湖市","honghu city","4210","42"
"421087","松滋市","Songzi City","4210","42"
"421102","黄州区","huangzhou district","4211","42"
"421121","团风县","tuanfeng county","4211","42"
"421122","红安县","Hong'an County","4211","42"
"421123","罗田县","Luotian County","4211","42"
"421124","英山县","Yingshan County","4211","42"
"421125","浠水县","Xishui County","4211","42"
"421126","蕲春县","Qichun County","4211","42"
"421127","黄梅县","Huangmei County","4211","42"
"421171","龙感湖管理区","Long Gan Lake Management Area","4211","42"
"421181","麻城市","Macheng","4211","42"
"421182","武穴市","Wuxue","4211","42"
"421202","咸安区","Xian'an District","4212","42"
"421221","嘉鱼县","Jiayu County","4212","42"
"421222","通城县","Tongcheng County","4212","42"
"421223","崇阳县","Chongyang County","4212","42"
"421224","通山县","Tongshan County","4212","42"
"421281","赤壁市","chibi city","4212","42"
"421303","曾都区","Zengdu District","4213","42"
"421321","随县","Along with the county","4213","42"
"421381","广水市","Guangshui City","4213","42"
"422801","恩施市","Enshi City","4228","42"
"422802","利川市","Lichuan city","4228","42"
"422822","建始县","Jianshi County","4228","42"
"422823","巴东县","Badong County","4228","42"
"422825","宣恩县","Xuanen County","4228","42"
"422826","咸丰县","Xianfeng County","4228","42"
"422827","来凤县","Lai Feng County","4228","42"
"422828","鹤峰县","Hefeng County","4228","42"
"429004","仙桃市","Xiantao","4290","42"
"429005","潜江市","Qianjiang","4290","42"
"429006","天门市","Tianmen","4290","42"
"429021","神农架林区","Shennongjia Forestry District","4290","42"
"430102","芙蓉区","furong district","4301","43"
"430103","天心区","Tianxin District","4301","43"
"430104","岳麓区","Yuelu District","4301","43"
"430105","开福区","kaifu district","4301","43"
"430111","雨花区","Yuhua District","4301","43"
"430112","望城区","Wangcheng District","4301","43"
"430121","长沙县","Changsha County","4301","43"
"430181","浏阳市","Liuyang City","4301","43"
"430182","宁乡市","Ningxiang City","4301","43"
"430202","荷塘区","Hetang District","4302","43"
"430203","芦淞区","Lusong District","4302","43"
"430204","石峰区","Shifeng District","4302","43"
"430211","天元区","Tianyuan District","4302","43"
"430221","株洲县","Zhuzhou county","4302","43"
"430223","攸县","Youxian","4302","43"
"430224","茶陵县","Chaling County","4302","43"
"430225","炎陵县","Yanling County","4302","43"
"430271","云龙示范区","Yunlong demonstration area","4302","43"
"430281","醴陵市","Liling City","4302","43"
"430302","雨湖区","Yuhu District","4303","43"
"430304","岳塘区","Yuetang District","4303","43"
"430321","湘潭县","Xiangtan County","4303","43"
"430371","湖南湘潭高新技术产业园区","Hunan Xiangtan high tech Industrial Park","4303","43"
"430372","湘潭昭山示范区","Xiangtan Zhao Shan demonstration area","4303","43"
"430373","湘潭九华示范区","Xiangtan Jiuhua demonstration area","4303","43"
"430381","湘乡市","Xiangxiang","4303","43"
"430382","韶山市","Shaoshan City","4303","43"
"430405","珠晖区","Zhuhui District","4304","43"
"430406","雁峰区","Yanfeng District","4304","43"
"430407","石鼓区","Shigu District","4304","43"
"430408","蒸湘区","Zhengxiang District","4304","43"
"430412","南岳区","Nanyue District","4304","43"
"430421","衡阳县","Hengyang County","4304","43"
"430422","衡南县","Hengnan County","4304","43"
"430423","衡山县","Heng Mountain County","4304","43"
"430424","衡东县","Hengdong County","4304","43"
"430426","祁东县","Qidong County","4304","43"
"430471","衡阳综合保税区","Hengyang Comprehensive Bonded Zone","4304","43"
"430472","湖南衡阳高新技术产业园区","Hunan Hengyang high tech Industrial Park","4304","43"
"430473","湖南衡阳松木经济开发区","Hunan Hengyang pine Economic Development Zone","4304","43"
"430481","耒阳市","Leiyang City","4304","43"
"430482","常宁市","Changning City","4304","43"
"430502","双清区","Shuangqing District","4305","43"
"430503","大祥区","Daxiang District","4305","43"
"430511","北塔区","Beita District","4305","43"
"430521","邵东县","Shaodong County","4305","43"
"430522","新邵县","Xinshao County","4305","43"
"430523","邵阳县","Shaoyang County","4305","43"
"430524","隆回县","Longhui County","4305","43"
"430525","洞口县","Dongkou County","4305","43"
"430527","绥宁县","Suining County","4305","43"
"430528","新宁县","Xin Ning County","4305","43"
"430529","城步苗族自治县","Chengbu Miao Autonomous County","4305","43"
"430581","武冈市","wugang city","4305","43"
"430602","岳阳楼区","Yueyanglou District","4306","43"
"430603","云溪区","Yunxi District","4306","43"
"430611","君山区","Junshan District","4306","43"
"430621","岳阳县","Yueyang County","4306","43"
"430623","华容县","Huarong County","4306","43"
"430624","湘阴县","Xiangyin County","4306","43"
"430626","平江县","Pingjiang County","4306","43"
"430671","岳阳市屈原管理区","Qu Yuan Management District, Yueyang","4306","43"
"430681","汨罗市","miluo city","4306","43"
"430682","临湘市","Linxiang City","4306","43"
"430702","武陵区","Wuling District","4307","43"
"430703","鼎城区","Dingcheng District","4307","43"
"430721","安乡县","Anxiang County","4307","43"
"430722","汉寿县","Hanshou County","4307","43"
"430723","澧县","Lixian","4307","43"
"430724","临澧县","Linli County","4307","43"
"430725","桃源县","Taoyuan County","4307","43"
"430726","石门县","Shimenn County","4307","43"
"430771","常德市西洞庭管理区","Changde West Dongting Management Area","4307","43"
"430781","津市市","Jinshi City","4307","43"
"430802","永定区","Yongding District","4308","43"
"430811","武陵源区","Wulingyuan District","4308","43"
"430821","慈利县","Cili County","4308","43"
